rtid,tid,from,to
1001423989665918977,1001418373387857921,875322027812372480,74388898
1001423999119773696,1001406036203327488,140704338,2319195824
1001424026093338624,1001409611033800704,140704338,158781312
1001424039146016768,1001417550280851456,2879226324,941134694
1001424061753245696,1001407499982041088,141454160,1153045459
1001424093843898368,1001407499982041088,3402941594,1153045459
1001424153470095360,1001422446606434304,805144026487762945,770255813470523392
1001424310068592641,1001351394169765888,904595398412582912,1153045459
1001424321917734913,1001138684748533761,979428005876588544,21853673
1001424353458839552,1001407499982041088,989199838716841991,1153045459
1001424468214927360,1001319821210877952,882299895985704960,85462891
1001424490100768768,1001319821210877952,2468050141,85462891
1001424539320958977,1001407499982041088,79075215,1153045459
1001424675816157186,1001418373387857921,899860337180135427,74388898
1001424816656691200,1001351394169765888,67629226,1153045459
1001424888052117504,1001418373387857921,3011306269,74388898
1001424921094832129,1001351394169765888,1000452445623930880,1153045459
1001424948232183808,1001274651664928768,228257925,50279201
1001424961846763522,1001270512482316289,71748111,39462584
1001424996059697152,1001319821210877952,926830729706610690,85462891
1001425057082585088,1001418373387857921,575233811,74388898
1001425151123075073,1001417550280851456,627236326,941134694
1001425155992662016,1001319821210877952,141679016,85462891
1001425157498454016,1001351394169765888,2933445504,1153045459
1001425166507720704,1001407499982041088,3281720809,1153045459
1001425171062833152,1001351394169765888,976484303851864064,1153045459
1001425189400231936,1001367592001564672,893817322636402688,189917061
1001425233566355459,1001414406461317120,140865080,1332272064
1001425237437661184,1001407499982041088,3737642953,1153045459
1001425335760707584,1001421721126162432,2286380240,272837528
1001425345306914817,1001407499982041088,1665301544,1153045459
1001425348817539072,1001407499982041088,1728815779,1153045459
1001425395843911680,1001407499982041088,998618945216102400,1153045459
1001425421727031296,1001406036203327488,575233811,2319195824
1001425423257907200,1001407499982041088,991946118404730880,1153045459
1001425428052033537,1001417550280851456,831532822028439552,941134694
1001425450055421953,1001414406461317120,1728815779,1332272064
1001425450885758976,1001351394169765888,831415300235132928,1153045459
1001425450931896320,1001417550280851456,164984745,941134694
1001425453377245184,1001407499982041088,903595119462330368,1153045459
1001425514374950912,1001359222368423936,140725021,371887340
1001425517059321856,1001407499982041088,278493511,1153045459
1001425521899659266,1001407499982041088,877543335803600896,1153045459
1001425545735716869,1001351394169765888,991946118404730880,1153045459
1001425558448758784,1001407499982041088,575233811,1153045459
1001425604233707520,1001417550280851456,107940031,941134694
1001425619190595584,1001358652370960384,140725021,486711396
1001425638438289409,1001417550280851456,575233811,941134694
1001425664334057472,1001351394169765888,877543335803600896,1153045459
1001425711121367040,1001358652370960384,261670123,486711396
1001425740074663936,1001407499982041088,1154602926,1153045459
1001425754461126657,1001319821210877952,80231203,85462891
1001425776430862343,1001407499982041088,911156469466198016,1153045459
1001425790251102209,1001407499982041088,4756579508,1153045459
1001425838179368960,1001407499982041088,3186056474,1153045459
1001425841987956738,1001319821210877952,903818041,85462891
1001425857078947840,1001163970294693888,398988560,361794222
1001425867564699648,1001418373387857921,1028160344,74388898
1001425905258975232,1001414406461317120,575233811,1332272064
1001425926255603712,1001406036203327488,885563679286099968,2319195824
1001426065229733890,1001407499982041088,542152285,1153045459
1001426211090952192,1001406036203327488,990671378427891712,2319195824
1001426213926158337,1001421721126162432,109558703,272837528
1001426244808814593,1001407499982041088,1032352051,1153045459
1001426301855588352,1001414951603388421,877793138827329540,1722765919
1001426310516756480,1001407499982041088,725550930280640512,1153045459
1001426425784647683,1001407499982041088,802449132518457344,1153045459
1001426455597727744,1001351394169765888,1010434376,1153045459
1001426462845558785,1001409611033800704,3226146738,158781312
1001426466771357696,1001319821210877952,829506252,85462891
1001426512250191874,1001407499982041088,417844673,1153045459
1001426546249289728,1001407499982041088,1673079518,1153045459
1001426564695801856,1001407499982041088,1010434376,1153045459
1001426570370797568,1001407499982041088,990671378427891712,1153045459
1001426591501631488,1001407499982041088,2520265160,1153045459
1001426671717629954,1001407499982041088,836986783699103744,1153045459
1001426684724166656,1001407499982041088,926405354459602946,1153045459
1001426724419141632,1001126986465587200,729492523882708993,285101065
1001426750444720128,1001319821210877952,2156927907,85462891
1001426785966276608,1001407499982041088,3226146738,1153045459
1001426869776998401,1001417550280851456,901301864347582465,941134694
1001426889855131650,1001406036203327488,1857092954,2319195824
1001426895001542656,1001409611033800704,931704668807409669,158781312
1001426918556643328,1001381520408375297,997750639093518336,397566887
1001426937066094593,1001417550280851456,3501192072,941134694
1001427066934386688,1001406036203327488,270157249,2319195824
1001427097380794369,1001381520408375297,996577806728523776,397566887
1001427110680973313,1001181838453411840,4891913162,2851445178
1001427184005758978,1001409698770374657,981895940607959040,3168378830
1001427245800407040,1001407499982041088,63178640,1153045459
1001427306101915648,1001407499982041088,1074143324,1153045459
1001427311948845057,1001351394169765888,978619266864836608,1153045459
1001427328793239552,1001407499982041088,832835467431251968,1153045459
1001427348800004096,1001404979020685313,941397270305501184,2436753176
1001427353224949760,1001319821210877952,838873746,85462891
1001427362590867456,1001407499982041088,977044057024270336,1153045459
1001427376973139969,1001404672412762113,941397270305501184,2436753176
1001427386892566533,1001319821210877952,2653016426,85462891
1001427390529093632,1001404562253594624,941397270305501184,2436753176
1001427452562886656,1001400955827572736,941397270305501184,2436753176
1001427455993774081,1001351394169765888,368168169,1153045459
1001427480165564416,1001400649525932033,941397270305501184,2436753176
1001427483982315520,1001173129131999232,941337132706050048,2436753176
1001427491204952071,1001407499982041088,32981486,1153045459
1001427493151125505,1001400571830718465,941397270305501184,2436753176
1001427504144400384,1001427384984158208,2155473641,1110805057
1001427504656076800,1001173384967872516,941337132706050048,2436753176
1001427506832986113,1001386858171936768,1680397616,2222673457
1001427509525626880,1001427384984158208,997092626900729858,1110805057
1001427515347386369,1001173466471587840,941337132706050048,2436753176
1001427527242469376,1001173750941822976,941337132706050048,2436753176
1001427536256028672,1001400328116457472,941397270305501184,2436753176
1001427550571184128,1001400238303825921,941397270305501184,2436753176
1001427557873418241,1001174157365686272,941337132706050048,2436753176
1001427574176862208,1001407499982041088,482803037,1153045459
1001427578119372801,1001174719142346752,941337132706050048,2436753176
1001427627016577025,1001174934024994817,941337132706050048,2436753176
1001427628652421121,1001427384984158208,2370590508,1110805057
1001427683794862085,1001392689080811520,941337132706050048,2436753176
1001427691579498496,1001392845280849920,941337132706050048,2436753176
1001427725339377665,1001394498910412800,941337132706050048,2436753176
1001427726459260928,1001382774522052608,834803453348032512,29958928
1001427731308048386,1001319821210877952,440190909,85462891
1001427735690919937,1001364022216790017,2889786240,2766064128
1001427745824370688,1001180489171038208,1332264908,1368737382
1001427781870174208,1001427384984158208,2356308116,1110805057
1001427796772696065,1001367592001564672,931704668807409669,189917061
1001427819652464640,1001427384984158208,2421266497,1110805057
1001427826598293505,1001394498910412800,941397270305501184,2436753176
1001427846055673857,1001421721126162432,3737642953,272837528
1001427868713304066,1001392845280849920,941397270305501184,2436753176
1001427869522739201,1001381520408375297,999155334127280128,397566887
1001427885754757120,1001392689080811520,941397270305501184,2436753176
1001427914959679488,1001381520408375297,997795863731687425,397566887
1001427947457101830,1001407499982041088,23918402,1153045459
1001427969569570816,1001407499982041088,769522958486437888,1153045459
1001428012288667648,1001407499982041088,873516209911640064,1153045459
1001428014331121665,1001350021164417024,46581514,1191912552
1001428187866267649,1001427384984158208,3182817866,1110805057
1001428195214700544,1001427384984158208,909714118944350209,1110805057
1001428195730571266,1001405042124034048,949147198050025478,448789992
1001428208506621952,1001338877506965504,1477901635,784564429480484865
1001428220283994112,1001407499982041088,3231453224,1153045459
1001428241926651905,1001407499982041088,1338218906,1153045459
1001428278010306560,1001427560939454465,2277262537,780544190
1001428283890614272,1000997624948944896,770445207674519552,1153045459
1001428287036407808,1001394498910412800,941708917989507072,2436753176
1001428424223682562,1001392845280849920,941708917989507072,2436753176
1001428434688491520,1001392689080811520,941708917989507072,2436753176
1001428441152065537,1001426314627346432,731157103973441537,766832751479840768
1001428465776672769,1001311344757387264,1949898775,69914008
1001428474215780353,1001407499982041088,374987986,1153045459
1001428479068401664,1001274651664928768,2179399636,50279201
1001428504183914496,1001418373387857921,1378828837,74388898
1001428513100976128,1001428308653817856,1926017923,1254474637
1001428520344535040,1001351394169765888,3028983446,1153045459
1001428532453507072,1001406036203327488,919889174894747649,2319195824
1001428535783796736,1001421721126162432,57648157,272837528
1001428558424621056,1001119904433455104,2384909701,1642669674
1001428565294923776,1001421721126162432,933741932014059520,272837528
1001428614800261120,1001407499982041088,873843418744496128,1153045459
1001428628289261568,1001427384984158208,753582639873798144,1110805057
1001428634123448320,1001381520408375297,999902423945637889,397566887
1001428688569712640,1001406036203327488,861305829865263104,2319195824
1001428703837122560,1001381520408375297,1000229126144512000,397566887
1001428719410470913,1001426448912080898,997009207835508737,471489217
1001428771944230912,1001407499982041088,386357538,1153045459
1001428822665777158,1001407499982041088,861305829865263104,1153045459
1001428905704615937,1001428832979595264,1926017923,769522958486437888
1001428924784508929,1001406036203327488,797110360624926720,2319195824
1001428937535188993,1001428832979595264,3134811624,769522958486437888
1001428958083084288,1001407499982041088,85559351,1153045459
1001428963036549120,1001407499982041088,2765735808,1153045459
1001428974684155905,1001410366625038337,3737642953,2516190145
1001428993650737152,1001417550280851456,931135835205877760,941134694
1001428994372272129,1001427560939454465,40841652,780544190
1001429023111634944,1001417550280851456,18601800,941134694
1001429120780328960,1001407499982041088,159752476,1153045459
1001429121719660545,1001363575536062464,926785757192187904,50943008
1001429137272209408,1001407499982041088,54876449,1153045459
1001429165927628800,1001407499982041088,883171838406397952,1153045459
1001429222546554880,1001407499982041088,904333619182702596,1153045459
1001429260240859136,1001401376851808257,764277346102759424,848913186791317506
1001429263222882304,1001407499982041088,3159572905,1153045459
1001429280390234112,1001409611033800704,3737642953,158781312
1001429332093386754,1001407499982041088,130573547,1153045459
1001429343636148224,1001406036203327488,3737642953,2319195824
1001429354117677056,1001406031442853888,3737642953,931064268547530752
1001429620867055616,1001407499982041088,3239144045,1153045459
1001429621806682117,1001407499982041088,737901866714079232,1153045459
1001429621861105665,1001413011641430017,889401544747044866,2886103813
1001429643407208448,1001407499982041088,850027391405572096,1153045459
1001429656178905089,1001428832979595264,407109433,769522958486437888
1001429703553699845,1001407499982041088,994805132343889922,1153045459
1001429765121720321,1001427560939454465,3110185640,780544190
1001429788794368001,1001405042124034048,3737642953,448789992
1001429797858242560,1001319821210877952,1332264908,85462891
1001429874530291712,1001085541671100418,924338438106517509,59983585
1001430138913931266,1001358652370960384,2383602362,486711396
1001430236024602624,1001319821210877952,2232047844,85462891
1001430241447837696,1001429690844770304,15881903,98717052
1001430264004820993,1001407499982041088,176706756,1153045459
1001430277971820544,1001319821210877952,3308603953,85462891
1001430290949009408,1001310785866362884,947187885467353088,102058620
1001430295743102976,1001427384984158208,2383602362,1110805057
1001430300423897088,1001343142803587072,2192597881,37396883
1001430321642930176,1001406036203327488,855365337138724864,2319195824
1001430332753629184,1001428000192118784,2384909701,171036754
1001430346469011456,1001139826987421696,2383602362,296612629
1001430419550564353,1001426448912080898,965111583125876740,471489217
1001430431667900416,1001386858171936768,994593231408107521,2222673457
1001430453226622976,1001406036203327488,843592889204707329,2319195824
1001430462307487744,1001319821210877952,3169002193,85462891
1001430475976593408,1001427515359965185,2384909701,171036754
1001430538303848448,1001407499982041088,804696948443779077,1153045459
1001430553512427520,1001428832979595264,214492165,769522958486437888
1001430553541804037,1001413895913865216,804696948443779077,956495803912081408
1001430570331590656,1001428832979595264,886070780685148164,769522958486437888
1001430589109514241,1001428308653817856,214492165,1254474637
1001430655174135813,1001414406461317120,924338438106517509,1332272064
1001430678272012289,1001407499982041088,737368473882398720,1153045459
1001430698538958848,1001381520408375297,998172030032900101,397566887
1001430728876244992,1001319821210877952,952870629270732801,85462891
1001430761034080256,1001407499982041088,841552034079899649,1153045459
1001430846736293894,1001333125094526987,4848538479,714782900298715136
1001430999119495175,1001319821210877952,1668136699,85462891
1001431017540890625,1001381520408375297,999325333177360384,397566887
1001431022943191042,1001407499982041088,918109421078700032,1153045459
1001431163834060805,1001319821210877952,83114735,85462891
1001431172981768192,1001427384984158208,1356221893,1110805057
1001431186642649093,1001407499982041088,793289319918215168,1153045459
1001431292129390593,1001406036203327488,965111583125876740,2319195824
1001431340049354753,1001180489171038208,2488510225,1368737382
1001431392775880704,1001407499982041088,931752286694514688,1153045459
1001431441702436864,1001428308653817856,424251028,1254474637
1001431452414865408,1001386858171936768,920598670701219840,2222673457
1001431531200630785,1001319821210877952,755057838213386240,85462891
1001431549550587904,1001428832979595264,885564289779716096,769522958486437888
1001431557469487105,1001338792609955842,520950368,47891593
1001431576029298688,1001429690844770304,129766898,98717052
1001431577837043712,1001417550280851456,87141839,941134694
1001431581288939520,1001407499982041088,885564289779716096,1153045459
1001431588926713856,1001407499982041088,996262397609263106,1153045459
1001431629313622017,1001414406461317120,1040015113,1332272064
1001431663312715776,1001431372182032385,1175676524,869096962129186816
1001431688973504513,1001319821210877952,3081877435,85462891
1001431726126579712,1001363575536062464,171866803,50943008
1001431734582472704,1001431639648432128,848923306346414080,1423007816
1001431775598469120,1001351394169765888,885564289779716096,1153045459
1001431789099827200,1001431639648432128,3236450006,1423007816
1001431849569157120,1001319821210877952,295998761,85462891
1001431909363322880,1000653283130671104,906909438061174784,919039733308604416
1001431958637854721,1001431876995710976,520950368,831022191319859200
1001431984365821952,1001407499982041088,87141839,1153045459
1001432066230235136,1001180489171038208,770810515790659584,1368737382
1001432093430185985,1001421721126162432,965111583125876740,272837528
1001432128578510849,1001428832979595264,924019179744780288,769522958486437888
1001432140607770624,1001386858171936768,993052661523124229,2222673457
1001432186048864257,1000948329889529857,886622890476654592,2892809359
1001432287085449216,1001407499982041088,943508583496392704,1153045459
1001432351904165888,1001431876995710976,996297824793849856,831022191319859200
1001432375778205696,1001431639648432128,81801381,1423007816
1001432518711640065,1001432017068699655,520950368,831022191319859200
1001432533668577280,1001351394169765888,453131984,1153045459
1001432572818161664,1001406031442853888,923892620178235392,931064268547530752
1001432598873161729,1001407499982041088,453131984,1153045459
1001432620830375936,1001406036203327488,3311648874,2319195824
1001432633828519936,1001418373387857921,2556875153,74388898
1001432649460731904,1001407499982041088,2834374682,1153045459
1001432656859418624,1001407499982041088,86887364,1153045459
1001432751847821312,1001319821210877952,949868454,85462891
1001432767773601792,1001407499982041088,2215334503,1153045459
1001432777001234432,1001407499982041088,979062662695923715,1153045459
1001432840129560578,1001414406461317120,782151343674974208,1332272064
1001432885331542018,1001417550280851456,1084225736,941134694
1001432914641305605,1001319821210877952,2949354510,85462891
1001432943632441345,1001417550280851456,3302465160,941134694
1001432953149317126,1001407771705774080,83114735,17722642
1001433018068754432,1001407499982041088,4591603272,1153045459
1001433042118938624,1001407499982041088,943720778360672256,1153045459
1001433044991987712,1001319821210877952,2803290476,85462891
1001433073450274816,1001427560939454465,332081532,780544190
1001433261472600064,1001407499982041088,952052686521683968,1153045459
1001433276211441669,1001407499982041088,4853586560,1153045459
1001433288764870656,1001391363223535616,921006677737979904,820160490324115456
1001433289880584192,1001138684748533761,79196057,21853673
1001433311024070656,1001351394169765888,812351234967379968,1153045459
1001433318900957185,1001428832979595264,1378828837,769522958486437888
1001433347732602880,1001414097253097472,923892620178235392,3196906782
1001433348684763136,1001407499982041088,812351234967379968,1153045459
1001433362278432768,1001407499982041088,101249035,1153045459
1001433371321384961,1001417550280851456,904189719767953408,941134694
1001433373603069952,1001431639648432128,278436014,1423007816
1001433381492543489,1001414406461317120,923892620178235392,1332272064
1001433416150077440,1001418373387857921,2420004492,74388898
1001433422995251200,1001319821210877952,927787520431079429,85462891
1001433430846980102,1001417550280851456,2420004492,941134694
1001433479555534848,1001431639648432128,937671510365540353,1423007816
1001433481392439296,1001427384984158208,999320174523179008,1110805057
1001433525109776385,1001417550280851456,713534987186753540,941134694
1001433569837772801,1001406036203327488,2420004492,2319195824
1001433604415803393,1001432008298508289,815369540364304384,3136133931
1001433630156181506,1001427384984158208,71208268,1110805057
1001433682517803008,1001406031442853888,4887889187,931064268547530752
1001433692579942400,1001409698770374657,4887889187,3168378830
1001433703103385600,1001407499982041088,4887889187,1153045459
1001433734338375686,1001407499982041088,130424630,1153045459
1001433818627166208,1001417550280851456,2416014726,941134694
1001433897245159424,1001409698770374657,368168169,3168378830
1001433946838716416,1001427384984158208,764484323600990208,1110805057
1001433956468879360,1001139826987421696,2296750843,296612629
1001433960973512704,1001428308653817856,1000143574401540096,1254474637
1001433966425980928,1000997624948944896,859622788851789825,1153045459
1001434040828706816,1001407499982041088,933028157938049024,1153045459
1001434181962887169,1001351394169765888,4887889187,1153045459
1001434207896322048,1001386858171936768,4909504274,2222673457
1001434212866572290,1001417550280851456,82412694,941134694
1001434226913349632,1001180489171038208,894755984723255296,1368737382
1001434248983691266,1001180489171038208,2990719657,1368737382
1001434254570500097,1001386858171936768,2161223372,2222673457
1001434268424376321,1001351394169765888,87141839,1153045459
1001434332672610304,1001407499982041088,41822226,1153045459
1001434414419558400,1001351394169765888,464510051,1153045459
1001434447676227586,1001434379590160384,1602700993,254937160
1001434506824421376,1001407499982041088,315083177,1153045459
1001434511010217986,1001319821210877952,283093391,85462891
1001434630845689861,1001319821210877952,980606948834926594,85462891
1001434652647870464,1001140767169986562,2296750843,296612629
1001434704074059781,1001434379590160384,958390738483425280,254937160
1001434737641046016,1001434551183294468,873550366104633344,254937160
1001434820403126272,1001407499982041088,83408874,1153045459
1001434870793437184,1001407499982041088,34192986,1153045459
1001435008123338752,1001342285747863552,2161223372,2610899198
1001435010547597313,1001404979020685313,943850965203017731,2436753176
1001435025278160897,1001427384984158208,4591490280,1110805057
1001435027782225921,1001180489171038208,847081826787184640,1368737382
1001435047994388480,1001404672412762113,943850965203017731,2436753176
1001435052738101249,1001351394169765888,952052686521683968,1153045459
1001435067200122880,1001404562253594624,943850965203017731,2436753176
1001435103451475968,1001406036203327488,901750334858469376,2319195824
1001435104013565952,1001363575536062464,747167595644624897,50943008
1001435140604641280,1001428832979595264,2992378795,769522958486437888
1001435156928872448,1001414406461317120,3300554215,1332272064
1001435180320485376,1001400955827572736,943850965203017731,2436753176
1001435181272707072,1001428832979595264,448789992,769522958486437888
1001435211475779585,1001400649525932033,943850965203017731,2436753176
1001435229322559493,1001406036203327488,945002211905437696,2319195824
1001435230203297793,1001400571830718465,943850965203017731,2436753176
1001435283370393601,1001400328116457472,943850965203017731,2436753176
1001435315570012160,1001407499982041088,814471997912711168,1153045459
1001435390434205696,1001180489171038208,722355275630514176,1368737382
1001435402027200513,1001414406461317120,814471997912711168,1332272064
1001435406057984000,1001363858404052992,888439843163746304,2766064128
1001435451255799808,1001431639648432128,988396902814109696,1423007816
1001435507660763136,1001400238303825921,943850965203017731,2436753176
1001435578217349121,1001319821210877952,1001399195280883712,85462891
1001435578292879360,1001407499982041088,75745762,1153045459
1001435614166761473,1001406036203327488,706037372123750400,2319195824
1001435658735435776,1001394498910412800,943850965203017731,2436753176
1001435663462354944,1001319821210877952,65944022,85462891
1001435707934560256,1001392845280849920,943850965203017731,2436753176
1001435725374476288,1001392689080811520,943850965203017731,2436753176
1001435749508530178,1001406036203327488,983912117370695685,2319195824
1001435777815937024,1001407499982041088,119376627,1153045459
1001435816940441600,1001115979580133377,559652727,1124457140
1001435885483655169,1001433882481254400,888439843163746304,254937160
1001435949673299970,1001180489171038208,334657902,1368737382
1001435994841853952,1001407499982041088,395791785,1153045459
1001436019181273088,1001351394169765888,75745762,1153045459
1001436049329897472,1001407499982041088,869901156,1153045459
1001436102555664394,1001434190963924992,854418403670360064,254937160
1001436147057348608,1001433785739558912,2297841745,254937160
1001436179034619904,1001434551183294468,854418403670360064,254937160
1001436262165893125,1001407499982041088,982605301894582273,1153045459
1001436324723920896,1001407499982041088,1000256522927198208,1153045459
1001436472002609154,1001407499982041088,1696542020,1153045459
1001436480764395520,1001407499982041088,3025754858,1153045459
1001436485042630656,1001351394169765888,946299773287403520,1153045459
1001436517464727552,1001414406461317120,1590675504,1332272064
1001436563211935744,1001180489171038208,1321898108,1368737382
1001436611991650304,1001407499982041088,1916857592,1153045459
1001436640777093120,1001351394169765888,942173015772610560,1153045459
1001436650629513216,1001407499982041088,2930693040,1153045459
1001436683500339202,1001407499982041088,316518411,1153045459
1001436834369589248,1001319821210877952,286616507,85462891
1001436834822410241,1001351394169765888,3737642953,1153045459
1001436913297862656,1001115979580133377,1964110592,1124457140
1001436943266152450,1001414406461317120,3025754858,1332272064
1001436946068135937,1001180489171038208,19056485,1368737382
1001436993274839040,1001406036203327488,908587381195804674,2319195824
1001436997100093440,1001407499982041088,387077360,1153045459
1001437057514749953,1001407499982041088,1589099502,1153045459
1001437098866491392,1000997624948944896,895865028062003204,1153045459
1001437122144886787,1001428832979595264,387077360,769522958486437888
1001437132869787649,1001407499982041088,965197534183399424,1153045459
1001437136040570880,1001180489171038208,287121997,1368737382
1001437181943037952,1001407499982041088,1515314970,1153045459
1001437183822127104,1001417550280851456,3025754858,941134694
1001437227468046343,1001427384984158208,992601332476395520,1110805057
1001437233377767424,1001407499982041088,872084631188910083,1153045459
1001437237555310592,1001427238552731648,311404482,250984932
1001437282665148416,1001115979580133377,56067399,1124457140
1001437291489902592,1001414406461317120,1515314970,1332272064
1001437308086710275,1001407499982041088,946225992414007296,1153045459
1001437326579400704,1001407499982041088,744538642824167424,1153045459
1001437335454564352,1001351394169765888,858954251489423360,1153045459
1001437349631246337,1001414406461317120,1908315097,1332272064
1001437360444264448,1001418373387857921,733277467,74388898
1001437401267372032,1001123660453859329,68167553,712030506
1001437441260228608,1001427384984158208,966877808168386560,1110805057
1001437459467546624,1001141306775687175,3322633315,296612629
1001437499246301184,1001427560939454465,748391272986054656,780544190
1001437596726149121,1001406036203327488,872084631188910083,2319195824
1001437647745658882,1001407499982041088,138480736,1153045459
1001437737403088899,1001421721126162432,959867873144356864,272837528
1001437794680553472,1001407499982041088,3179443116,1153045459
1001437809436065794,1001414406461317120,3179443116,1332272064
1001437893313757185,1001435770178101253,38647512,892636394035699712
1001437900607705089,1001381520408375297,998211675177144325,397566887
1001437982715404288,1001427560939454465,886251156330209280,780544190
1001437988755128320,1001381520408375297,802506247719092224,397566887
1001437989988286464,1001319821210877952,100957279,85462891
1001438027850240000,1001319821210877952,1000672856458412032,85462891
1001438117276991489,1001414951603388421,1261008930,1722765919
1001438130065391616,1001407499982041088,3067762038,1153045459
1001438130409369600,1001407499982041088,380914586,1153045459
1001438130682019849,1001414406461317120,2576630347,1332272064
1001438137673891840,1001351394169765888,999347763920879616,1153045459
1001438166262280192,1001407499982041088,3284170452,1153045459
1001438364610932736,1001351394169765888,837274562974912512,1153045459
1001438369677656069,1001319821210877952,788673205,85462891
1001438376849948672,1001407499982041088,2576630347,1153045459
1001438424660824065,1001381520408375297,292403982,397566887
1001438484744343552,1001427560939454465,751284199068299264,780544190
1001438490330984449,1001180489171038208,100229261,1368737382
1001438492537245697,1001351394169765888,2576630347,1153045459
1001438494890299392,1001438385398001664,598166459,80458685
1001438515345805314,1001428832979595264,983993939760906240,769522958486437888
1001438548942249989,1001407499982041088,913262976089579521,1153045459
1001438603266834432,1001180489171038208,362609666,1368737382
1001438627266637824,1001351394169765888,913262976089579521,1153045459
1001438760414859264,1001407499982041088,999347763920879616,1153045459
1001438848482603008,1001427384984158208,999901293194821632,1110805057
1001438915436441600,1001363575536062464,861892583617900545,50943008
1001438980661891072,1001180489171038208,889401544747044866,1368737382
1001439091081207808,1001431639648432128,702126803272466433,1423007816
1001439148828278784,1001420382824353792,933603002929123336,312520119
1001439152603185156,1001421721126162432,933603002929123336,272837528
1001439177114726400,1001411192559054848,933603002929123336,873595877910171648
1001439239093927941,1001406036203327488,945992337527734272,2319195824
1001439275001397253,1001319821210877952,526411300,85462891
1001439280806313985,1001350021164417024,947187885467353088,1191912552
1001439370757394432,1001309307877474305,2186187503,2186187503
1001439381096484864,1001439229975539713,326142866,157438443
1001439406174093312,1001351394169765888,3189764929,1153045459
1001439406580903936,1001123660453859329,28157858,712030506
1001439426919055360,1001435770178101253,706754871886647297,892636394035699712
1001439439036583936,1001386858171936768,803987355078115329,2222673457
1001439499434561536,1001386858171936768,85618961,2222673457
1001439532246433792,1001180489171038208,150670493,1368737382
1001439635854147584,1001406036203327488,814471997912711168,2319195824
1001439642267389952,1001428832979595264,636791042,769522958486437888
1001439760357904385,1001407499982041088,968074350086717441,1153045459
1001439782646378496,1001292216961155072,963324317831327744,936695288
1001439799658467329,1001407499982041088,74365244,1153045459
1001439822110638080,1001417550280851456,74365244,941134694
1001439858211016706,1001418373387857921,929318397929598976,74388898
1001439914435608576,1001319821210877952,889401544747044866,85462891
1001439920139878406,1001407499982041088,182517557,1153045459
1001439928545247234,1001428832979595264,997872642832003072,769522958486437888
1001440074314104834,1001417550280851456,75262531,941134694
1001440239473180673,1001407499982041088,923946750674550784,1153045459
1001440254895669249,1001426448912080898,923946750674550784,471489217
1001440281722417153,1001319821210877952,267681006,85462891
1001440327750729734,1001407499982041088,998903536095186947,1153045459
1001440343424827392,1001358652370960384,80268656,486711396
1001440349108092930,1001351394169765888,864908529320251392,1153045459
1001440387850960896,1001319821210877952,861176508592775168,85462891
1001440443522015232,1001085541671100418,2276341208,59983585
1001440484206637057,1001427560939454465,768685453260140544,780544190
1001440490569453569,1001319821210877952,735095544,85462891
1001440505236832257,1001407499982041088,118585329,1153045459
1001440516217585664,1001421721126162432,814471997912711168,272837528
1001440549302288384,1001439140737617920,930898109294559232,11589192
1001440569095172096,1001407237850460162,913262976089579521,3314142618
1001440594076446721,1001319821210877952,225391622,85462891
1001440638905204736,1001351394169765888,1650228108,1153045459
1001440694265790464,1001319821210877952,942748864666247168,85462891
1001440696849575936,1001319821210877952,280133494,85462891
1001440707813392390,1001363575536062464,814471997912711168,50943008
1001440735558754304,1001384569663250432,394407581,886348597
1001440766315511808,1001426448912080898,814471997912711168,471489217
1001440780832079872,1001407499982041088,95586869,1153045459
1001440836893069312,1001429690844770304,437504610,98717052
1001440839439183872,1000924645565063168,1067383638,29417304
1001440908682940418,1001407499982041088,1488600944,1153045459
1001440932502241282,1001406036203327488,2834374682,2319195824
1001441035979927554,1001351394169765888,923946750674550784,1153045459
1001441038270124038,1001407499982041088,716848956605530112,1153045459
1001441181337882624,1001319821210877952,405508365,85462891
1001441223935217665,1001351394169765888,2714872392,1153045459
1001441352704458754,1001414406461317120,357187990,1332272064
1001441359637630977,1001441088123613184,816198470029615104,4527223634
1001441378214199297,1001319821210877952,877874538637217797,85462891
1001441379770187776,1001410366625038337,2930693040,2516190145
1001441405187715072,1001319821210877952,284989328,85462891
1001441428378075138,1001407499982041088,3246521119,1153045459
1001441480462950401,1001440937988378624,943030690899042304,996716069204049920
1001441534615564290,1001428832979595264,899860337180135427,769522958486437888
1001441552072355840,1001407499982041088,4793894778,1153045459
1001441558409826304,1001180489171038208,2220702445,1368737382
1001441676097871874,1001437481642921985,4188123853,57602878
1001441741415710720,1001319821210877952,3226226184,85462891
1001441758700388352,1001319821210877952,2966594078,85462891
1001441801629192193,1001319821210877952,925034341071122432,85462891
1001442021351960578,1001319821210877952,1186707079,85462891
1001442030873014273,1001319821210877952,46662973,85462891
1001442038879932416,1001319821210877952,233406618,85462891
1001442162825945089,1001319821210877952,765167165976698880,85462891
1001442296036970497,1001319821210877952,356861827,85462891
1001442318870704128,1001407499982041088,912668583796260870,1153045459
1001442342266552320,1001351394169765888,998618945216102400,1153045459
1001442370615824384,1001406036203327488,714375518787751936,2319195824
1001442377343488001,1001407499982041088,731439265092128768,1153045459
1001442400374480899,1001319821210877952,1330726118,85462891
1001442404619071488,1001407499982041088,814071365623914496,1153045459
1001442454439018497,1001319821210877952,1635019874,85462891
1001442510420561921,1001407499982041088,106965595,1153045459
